county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College 6 Year Term,,Unresolved write-in votes:,,4,3,5,12
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2028,,"Noel Garcia, Jr.",,233,221,57,511
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2028,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2028,,Unresolved write-in votes:,,2,4,2,8
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2026,,Hope Lovell,,237,221,62,520
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2026,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 1",Board of Trustees Member Lansing Community College Partial Term Ending 12/31/2026,,Unresolved write-in votes:,,3,3,3,9
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Audrey Barton,,143,191,45,379
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Lynn Bergen,,134,188,40,362
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Diane Doberneck,,131,186,40,357
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Suzanne Garrity,,163,212,53,428
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Donald Keller,,136,169,46,351
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Theresa Kidd,,141,194,44,379
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Township Public Library,,Unresolved write-in votes:,,10,7,9,26
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Community Schools,,Fred Derksen,,163,171,35,369
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Community Schools,,Ken Krapohl,,150,144,51,345
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Community Schools,,Kathryn G. Reed,,203,226,52,481
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Community Schools,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 1",Board Member Bath Community Schools,,Unresolved write-in votes:,,4,3,6,13
Clinton,"Bath Charter Township, Precinct 2",Ballots Cast,,,,,,,1592
Clinton,"Bath Charter Township, Precinct 2",Registered Voters,,,,,,,2408
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Democratic Party,DEM,200,281,55,536
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Republican Party,REP,187,100,64,351
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Libertarian Party,LIB,3,0,0,3
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,U.S. Taxpayers Party,UST,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Green Party,GRN,1,2,0,3
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Working Class Party,WCP,5,3,0,8
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Natural Law Party,NLP,2,0,0,2
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Straight Party Ticket,,Unresolved write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",President,,Kamala D. Harris Tim Walz,DEM,364,477,93,934
Clinton,"Bath Charter Township, Precinct 2",President,,Donald J. Trump JD Vance,REP,356,165,105,626
Clinton,"Bath Charter Township, Precinct 2",President,,Chase Oliver Mike ter Maat,LIB,7,1,1,9
Clinton,"Bath Charter Township, Precinct 2",President,,Randall Terry Stephen E. Broden,UST,1,2,0,3
Clinton,"Bath Charter Township, Precinct 2",President,,Jill Stein Rudolph Ware,GRN,4,3,0,7
Clinton,"Bath Charter Township, Precinct 2",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,2,2,0,4
Clinton,"Bath Charter Township, Precinct 2",President,,Joseph Kishore Jerry White,NPA,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",President,,Cornel West Melina Abdullah,NPA,1,0,0,1
Clinton,"Bath Charter Township, Precinct 2",President,,Cherunda Lynn Fox (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",President,,Claudia De la Cruz (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",President,,Jay J. Bowman (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",President,,Peter Sonski (W),,1,0,0,1
Clinton,"Bath Charter Township, Precinct 2",President,,Rejected write-in votes:,,0,1,0,1
Clinton,"Bath Charter Township, Precinct 2",President,,Unresolved write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Elissa Slotkin,DEM,363,477,93,933
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Mike Rogers,REP,329,163,98,590
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Joseph Solis-Mullen,LIB,14,5,4,23
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Dave Stein,UST,5,0,1,6
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Douglas P. Marsh,GRN,9,3,0,12
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Doug Dern,NLP,2,1,0,3
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,James Chapman (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Rejected write-in votes:,,2,0,0,2
Clinton,"Bath Charter Township, Precinct 2",U.S. Senate,,Unresolved write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. House,7,Curtis Hertel,DEM,344,449,83,876
Clinton,"Bath Charter Township, Precinct 2",U.S. House,7,Tom Barrett,REP,323,165,100,588
Clinton,"Bath Charter Township, Precinct 2",U.S. House,7,L. Rachel Dailey,LIB,46,12,11,69
Clinton,"Bath Charter Township, Precinct 2",U.S. House,7,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",U.S. House,7,Unresolved write-in votes:,,3,0,2,5
Clinton,"Bath Charter Township, Precinct 2",State House,75,Penelope Tsernoglou,DEM,366,465,90,921
Clinton,"Bath Charter Township, Precinct 2",State House,75,Frank Lambert,REP,332,161,103,596
Clinton,"Bath Charter Township, Precinct 2",State House,75,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",State House,75,Unresolved write-in votes:,,2,1,0,3
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Theodore Jones,DEM,319,423,83,825
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Adam Frederick Zemke,DEM,291,416,78,785
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Tom McMillin,REP,299,165,95,559
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Nikki Snyder,REP,299,168,92,559
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Scotty Boman,LIB,36,9,12,57
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Ted Gerrard,UST,8,5,1,14
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Christine C. Schwartz,UST,17,12,2,31
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Mary Anne Hering,WCP,51,23,8,82
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Member of the State Board of Education,,Unresolved write-in votes:,,1,2,0,3
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Denise Ilitch,DEM,320,425,85,830
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,308,416,81,805
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Carl Meyers,REP,297,170,93,560
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Sevag Vartanian,REP,254,147,87,488
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Andrew Chadderdon,LIB,41,9,11,61
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Donna M. Oetman,UST,33,13,5,51
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Huwaida Arraf (W),,1,0,0,1
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Rejected write-in votes:,,3,2,0,5
Clinton,"Bath Charter Township, Precinct 2",Regent of the University of Michigan,,Unresolved write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,334,431,85,850
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Thomas Stallworth III,DEM,290,410,77,777
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Mike Balow,REP,305,167,94,566
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Julie Maday,REP,286,167,92,545
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Grant T. Baker,LIB,32,3,9,44
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Janet M. Sanger,UST,19,10,1,30
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,John Paul Sanger,UST,12,4,1,17
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,John Anthony La Pietra,GRN,22,13,5,40
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Trustee of Michigan State University,,Unresolved write-in votes:,,1,0,0,1
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Rasha Demashkieh,DEM,294,404,80,778
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Mark T. Gaffney,DEM,292,396,80,768
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Michael Busuito,REP,277,155,94,526
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Sunny Reddy,REP,281,150,95,526
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Farid Ishac,LIB,27,4,7,38
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,William Mohr II,UST,6,7,0,13
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Sami Makhoul,GRN,21,6,0,27
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Suzanne Roehrig,WCP,34,19,3,56
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Kathleen Oakford,NLP,17,4,2,23
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Governor of Wayne State University,,Unresolved write-in votes:,,3,0,1,4
Clinton,"Bath Charter Township, Precinct 2",Prosecuting Attorney,,Tony Spagnuolo,REP,468,282,128,878
Clinton,"Bath Charter Township, Precinct 2",Prosecuting Attorney,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Prosecuting Attorney,,Unresolved write-in votes:,,16,9,3,28
Clinton,"Bath Charter Township, Precinct 2",Sheriff,,Sean Dush,REP,456,277,127,860
Clinton,"Bath Charter Township, Precinct 2",Sheriff,,Rejected write-in votes:,,0,0,0,0
Clinton,"Bath Charter Township, Precinct 2",Sheriff,,Unresolved write-in votes:,,16,7,4,27
Clinton,"Bath Charter Township, Precinct 2",Clerk and Register of Deeds,,Debra A. Sutherland,REP,463,285,130,878
