county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Calhoun,"Fredonia Township, Precinct 1",Ballots Cast,,,,838,0,172,1010
Calhoun,"Homer Township, Precinct 1",Ballots Cast,,,,1172,0,135,1307
Calhoun,"Lee Township, Precinct 1",Ballots Cast,,,,558,0,86,644
Calhoun,"Leroy Township, Precinct 1",Ballots Cast,,,,1084,1067,425,2576
Calhoun,"Marengo Township, Precinct 1",Ballots Cast,,,,986,0,321,1307
Calhoun,"Marshall Township, Precinct 1",Ballots Cast,,,,721,800,570,2091
Calhoun,"Newton Township, Precinct 1",Ballots Cast,,,,1423,0,344,1767
Calhoun,"Pennfield Charter Township, Precinct 1",Ballots Cast,,,,1006,592,354,1952
Calhoun,"Pennfield Charter Township, Precinct 2",Ballots Cast,,,,740,350,218,1308
Calhoun,"Pennfield Charter Township, Precinct 3",Ballots Cast,,,,854,614,329,1797
Calhoun,"Sheridan Township, Precinct 1",Ballots Cast,,,,775,0,113,888
Calhoun,"Tekonsha Township, Precinct 1",Ballots Cast,,,,774,0,93,867
Calhoun,"City of Albion, Precinct 1",Registered Voters,,,,,,,1256
Calhoun,"City of Albion, Precinct 2",Registered Voters,,,,,,,973
Calhoun,"City of Albion, Precinct 3",Registered Voters,,,,,,,1152
Calhoun,"City of Albion, Precinct 4",Registered Voters,,,,,,,879
Calhoun,"City of Albion, Precinct 5",Registered Voters,,,,,,,1022
Calhoun,"City of Albion, Precinct 6",Registered Voters,,,,,,,643
Calhoun,"City of Battle Creek, Precinct 1",Registered Voters,,,,,,,2085
Calhoun,"City of Battle Creek, Precinct 2",Registered Voters,,,,,,,1339
Calhoun,"City of Battle Creek, Precinct 3",Registered Voters,,,,,,,2197
Calhoun,"City of Battle Creek, Precinct 4",Registered Voters,,,,,,,2291
Calhoun,"City of Battle Creek, Precinct 5",Registered Voters,,,,,,,1941
Calhoun,"City of Battle Creek, Precinct 6",Registered Voters,,,,,,,1926
Calhoun,"City of Battle Creek, Precinct 7",Registered Voters,,,,,,,1710
Calhoun,"City of Battle Creek, Precinct 8",Registered Voters,,,,,,,2104
Calhoun,"City of Battle Creek, Precinct 9",Registered Voters,,,,,,,1592
Calhoun,"City of Battle Creek, Precinct 10",Registered Voters,,,,,,,2249
Calhoun,"City of Battle Creek, Precinct 11",Registered Voters,,,,,,,3318
Calhoun,"City of Battle Creek, Precinct 12",Registered Voters,,,,,,,1993
Calhoun,"City of Battle Creek, Precinct 13",Registered Voters,,,,,,,2139
Calhoun,"City of Battle Creek, Precinct 15",Registered Voters,,,,,,,2236
Calhoun,"City of Battle Creek, Precinct 17",Registered Voters,,,,,,,2612
Calhoun,"City of Battle Creek, Precinct 18",Registered Voters,,,,,,,2178
Calhoun,"City of Battle Creek, Precinct 19",Registered Voters,,,,,,,1375
Calhoun,"City of Battle Creek, Precinct 20",Registered Voters,,,,,,,1891
Calhoun,"City of Battle Creek, Precinct 21",Registered Voters,,,,,,,2510
Calhoun,"City of Battle Creek, Precinct 22",Registered Voters,,,,,,,1862
Calhoun,"City of Battle Creek, Precinct 23",Registered Voters,,,,,,,2103
Calhoun,"City of Marshall, Precinct 1",Registered Voters,,,,,,,3048
Calhoun,"City of Marshall, Precinct 2",Registered Voters,,,,,,,2854
Calhoun,"City of Springfield, Precinct 1",Registered Voters,,,,,,,4275
Calhoun,"Albion Township, Precinct 1",Registered Voters,,,,,,,941
Calhoun,"Athens Township, Precinct 1",Registered Voters,,,,,,,2017
Calhoun,"Bedford Charter Township, Precinct 1",Registered Voters,,,,,,,2050
Calhoun,"Bedford Charter Township, Precinct 2",Registered Voters,,,,,,,2865
Calhoun,"Bedford Charter Township, Precinct 3",Registered Voters,,,,,,,3222
Calhoun,"Burlington Township, Precinct 1",Registered Voters,,,,,,,1556
Calhoun,"Clarence Township, Precinct 1",Registered Voters,,,,,,,1677
Calhoun,"Clarendon Township, Precinct 1",Registered Voters,,,,,,,989
Calhoun,"Convis Township, Precinct 1",Registered Voters,,,,,,,1276
Calhoun,"Eckford Township, Precinct 1",Registered Voters,,,,,,,1044
Calhoun,"Emmett Charter Township, Precinct 1",Registered Voters,,,,,,,2290
Calhoun,"Emmett Charter Township, Precinct 2",Registered Voters,,,,,,,2494
Calhoun,"Emmett Charter Township, Precinct 3",Registered Voters,,,,,,,2482
Calhoun,"Emmett Charter Township, Precinct 4",Registered Voters,,,,,,,2905
Calhoun,"Fredonia Township, Precinct 1",Registered Voters,,,,,,,1487
Calhoun,"Homer Township, Precinct 1",Registered Voters,,,,,,,2085
Calhoun,"Lee Township, Precinct 1",Registered Voters,,,,,,,883
Calhoun,"Leroy Township, Precinct 1",Registered Voters,,,,,,,3411
Calhoun,"Marengo Township, Precinct 1",Registered Voters,,,,,,,1916
Calhoun,"Marshall Township, Precinct 1",Registered Voters,,,,,,,2693
Calhoun,"Newton Township, Precinct 1",Registered Voters,,,,,,,2403
Calhoun,"Pennfield Charter Township, Precinct 1",Registered Voters,,,,,,,2822
Calhoun,"Pennfield Charter Township, Precinct 2",Registered Voters,,,,,,,2376
Calhoun,"Pennfield Charter Township, Precinct 3",Registered Voters,,,,,,,2407
Calhoun,"Sheridan Township, Precinct 1",Registered Voters,,,,,,,1501
Calhoun,"Tekonsha Township, Precinct 1",Registered Voters,,,,,,,1377
Calhoun,"City of Albion, Precinct 1",Straight Party,,DEM,Democratic,213,114,20,347
Calhoun,"City of Albion, Precinct 1",Straight Party,,REP,Republican,57,8,15,80
Calhoun,"City of Albion, Precinct 1",Straight Party,,LIB,Libertarian,0,1,0,1
Calhoun,"City of Albion, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Albion, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Albion, Precinct 1",Straight Party,,WCP,Working Class,4,2,1,7
Calhoun,"City of Albion, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,1,0,2
Calhoun,"City of Albion, Precinct 2",Straight Party,,DEM,Democratic,145,79,17,241
Calhoun,"City of Albion, Precinct 2",Straight Party,,REP,Republican,53,17,8,78
Calhoun,"City of Albion, Precinct 2",Straight Party,,LIB,Libertarian,1,0,0,1
Calhoun,"City of Albion, Precinct 2",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Albion, Precinct 2",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Albion, Precinct 2",Straight Party,,WCP,Working Class,1,1,0,2
Calhoun,"City of Albion, Precinct 2",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Calhoun,"City of Albion, Precinct 3",Straight Party,,DEM,Democratic,125,141,9,275
Calhoun,"City of Albion, Precinct 3",Straight Party,,REP,Republican,86,31,17,134
Calhoun,"City of Albion, Precinct 3",Straight Party,,LIB,Libertarian,1,0,0,1
Calhoun,"City of Albion, Precinct 3",Straight Party,,GRN,Green,3,0,0,3
Calhoun,"City of Albion, Precinct 3",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Albion, Precinct 3",Straight Party,,WCP,Working Class,3,0,0,3
Calhoun,"City of Albion, Precinct 3",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Calhoun,"City of Albion, Precinct 4",Straight Party,,DEM,Democratic,100,46,8,154
Calhoun,"City of Albion, Precinct 4",Straight Party,,REP,Republican,83,30,15,128
Calhoun,"City of Albion, Precinct 4",Straight Party,,LIB,Libertarian,1,0,0,1
Calhoun,"City of Albion, Precinct 4",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Albion, Precinct 4",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Albion, Precinct 4",Straight Party,,WCP,Working Class,4,0,0,4
Calhoun,"City of Albion, Precinct 4",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Calhoun,"City of Albion, Precinct 5",Straight Party,,DEM,Democratic,97,104,11,212
Calhoun,"City of Albion, Precinct 5",Straight Party,,REP,Republican,79,36,30,145
Calhoun,"City of Albion, Precinct 5",Straight Party,,LIB,Libertarian,0,0,0,0
Calhoun,"City of Albion, Precinct 5",Straight Party,,GRN,Green,1,1,0,2
Calhoun,"City of Albion, Precinct 5",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Albion, Precinct 5",Straight Party,,WCP,Working Class,4,0,0,4
Calhoun,"City of Albion, Precinct 5",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Albion, Precinct 6",Straight Party,,DEM,Democratic,81,103,13,197
Calhoun,"City of Albion, Precinct 6",Straight Party,,REP,Republican,24,23,10,57
Calhoun,"City of Albion, Precinct 6",Straight Party,,LIB,Libertarian,1,1,0,2
Calhoun,"City of Albion, Precinct 6",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Albion, Precinct 6",Straight Party,,NLP,Natural Law,0,2,0,2
Calhoun,"City of Albion, Precinct 6",Straight Party,,WCP,Working Class,0,1,0,1
Calhoun,"City of Albion, Precinct 6",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,DEM,Democratic,148,83,64,295
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,REP,Republican,121,34,50,205
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,LIB,Libertarian,0,1,0,1
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,NLP,Natural Law,0,1,0,1
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,WCP,Working Class,2,3,0,5
Calhoun,"City of Battle Creek, Precinct 1",Straight Party,,UST,U.S. Taxpayers,3,0,0,3
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,DEM,Democratic,118,74,60,252
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,REP,Republican,128,54,75,257
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,LIB,Libertarian,2,2,0,4
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,NLP,Natural Law,1,1,0,2
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,WCP,Working Class,5,1,1,7
Calhoun,"City of Battle Creek, Precinct 2",Straight Party,,UST,U.S. Taxpayers,0,1,0,1
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,DEM,Democratic,86,158,82,326
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,REP,Republican,175,170,174,519
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,LIB,Libertarian,2,1,0,3
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,WCP,Working Class,3,2,0,5
Calhoun,"City of Battle Creek, Precinct 3",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,DEM,Democratic,133,140,88,361
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,REP,Republican,236,75,93,404
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,LIB,Libertarian,2,1,0,3
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,WCP,Working Class,7,1,1,9
Calhoun,"City of Battle Creek, Precinct 4",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,DEM,Democratic,83,191,60,334
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,REP,Republican,189,149,165,503
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,LIB,Libertarian,0,1,1,2
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,WCP,Working Class,0,0,1,1
Calhoun,"City of Battle Creek, Precinct 5",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,DEM,Democratic,103,172,69,344
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,REP,Republican,178,118,147,443
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,LIB,Libertarian,2,1,0,3
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,GRN,Green,0,0,2,2
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,WCP,Working Class,1,1,1,3
Calhoun,"City of Battle Creek, Precinct 6",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,DEM,Democratic,135,70,60,265
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,REP,Republican,84,21,36,141
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,LIB,Libertarian,5,0,1,6
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,WCP,Working Class,1,1,1,3
Calhoun,"City of Battle Creek, Precinct 7",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,DEM,Democratic,126,201,75,402
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,REP,Republican,221,106,170,497
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,LIB,Libertarian,2,0,1,3
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,WCP,Working Class,1,1,0,2
Calhoun,"City of Battle Creek, Precinct 8",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,DEM,Democratic,110,133,56,299
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,REP,Republican,157,61,101,319
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,LIB,Libertarian,5,0,0,5
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,GRN,Green,2,1,0,3
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,WCP,Working Class,4,0,0,4
Calhoun,"City of Battle Creek, Precinct 9",Straight Party,,UST,U.S. Taxpayers,0,0,1,1
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,DEM,Democratic,154,210,83,447
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,REP,Republican,168,60,88,316
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,LIB,Libertarian,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,NLP,Natural Law,2,1,0,3
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,WCP,Working Class,1,2,1,4
Calhoun,"City of Battle Creek, Precinct 10",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,DEM,Democratic,220,257,142,619
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,REP,Republican,197,108,127,432
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,LIB,Libertarian,1,5,1,7
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,GRN,Green,0,0,2,2
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,NLP,Natural Law,0,2,0,2
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,WCP,Working Class,6,1,0,7
Calhoun,"City of Battle Creek, Precinct 11",Straight Party,,UST,U.S. Taxpayers,1,0,1,2
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,DEM,Democratic,187,194,91,472
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,REP,Republican,51,14,34,99
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,LIB,Libertarian,0,1,0,1
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,GRN,Green,1,1,0,2
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,NLP,Natural Law,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,WCP,Working Class,2,3,3,8
Calhoun,"City of Battle Creek, Precinct 12",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,DEM,Democratic,204,101,56,361
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,REP,Republican,153,35,62,250
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,LIB,Libertarian,1,1,1,3
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,GRN,Green,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,NLP,Natural Law,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,WCP,Working Class,9,2,1,12
Calhoun,"City of Battle Creek, Precinct 13",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,DEM,Democratic,175,252,147,574
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,REP,Republican,116,103,109,328
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,LIB,Libertarian,3,0,2,5
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,NLP,Natural Law,0,0,1,1
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,WCP,Working Class,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 15",Straight Party,,UST,U.S. Taxpayers,1,2,0,3
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,DEM,Democratic,226,154,98,478
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,REP,Republican,210,62,80,352
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,LIB,Libertarian,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,GRN,Green,1,2,0,3
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,NLP,Natural Law,0,2,0,2
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,WCP,Working Class,9,0,2,11
Calhoun,"City of Battle Creek, Precinct 17",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,DEM,Democratic,188,112,56,356
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,REP,Republican,82,29,37,148
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,LIB,Libertarian,2,1,1,4
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,NLP,Natural Law,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,WCP,Working Class,6,2,0,8
Calhoun,"City of Battle Creek, Precinct 18",Straight Party,,UST,U.S. Taxpayers,3,0,0,3
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,DEM,Democratic,122,69,39,230
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,REP,Republican,76,15,28,119
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,LIB,Libertarian,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,NLP,Natural Law,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,WCP,Working Class,1,0,1,2
Calhoun,"City of Battle Creek, Precinct 19",Straight Party,,UST,U.S. Taxpayers,5,0,0,5
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,DEM,Democratic,98,150,90,338
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,REP,Republican,189,143,147,479
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,LIB,Libertarian,1,2,0,3
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,GRN,Green,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,NLP,Natural Law,1,2,0,3
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,WCP,Working Class,1,0,2,3
Calhoun,"City of Battle Creek, Precinct 20",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,DEM,Democratic,281,219,113,613
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,REP,Republican,92,35,48,175
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,LIB,Libertarian,1,2,0,3
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,GRN,Green,0,3,0,3
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,NLP,Natural Law,2,0,0,2
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,WCP,Working Class,4,1,1,6
Calhoun,"City of Battle Creek, Precinct 21",Straight Party,,UST,U.S. Taxpayers,1,1,0,2
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,DEM,Democratic,104,108,42,254
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,REP,Republican,193,71,120,384
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,LIB,Libertarian,3,2,0,5
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,GRN,Green,0,0,0,0
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,NLP,Natural Law,0,0,1,1
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,WCP,Working Class,4,1,0,5
Calhoun,"City of Battle Creek, Precinct 22",Straight Party,,UST,U.S. Taxpayers,0,0,1,1
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,DEM,Democratic,93,134,71,298
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,REP,Republican,206,92,161,459
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,LIB,Libertarian,4,0,0,4
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,GRN,Green,2,0,1,3
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,WCP,Working Class,8,0,1,9
Calhoun,"City of Battle Creek, Precinct 23",Straight Party,,UST,U.S. Taxpayers,0,1,0,1
Calhoun,"City of Marshall, Precinct 1",Straight Party,,DEM,Democratic,107,250,103,460
Calhoun,"City of Marshall, Precinct 1",Straight Party,,REP,Republican,231,107,168,506
Calhoun,"City of Marshall, Precinct 1",Straight Party,,LIB,Libertarian,3,1,0,4
Calhoun,"City of Marshall, Precinct 1",Straight Party,,GRN,Green,1,1,1,3
Calhoun,"City of Marshall, Precinct 1",Straight Party,,NLP,Natural Law,1,1,3,5
Calhoun,"City of Marshall, Precinct 1",Straight Party,,WCP,Working Class,4,0,2,6
Calhoun,"City of Marshall, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,2,0,3
Calhoun,"City of Marshall, Precinct 2",Straight Party,,DEM,Democratic,114,285,90,489
Calhoun,"City of Marshall, Precinct 2",Straight Party,,REP,Republican,197,156,139,492
Calhoun,"City of Marshall, Precinct 2",Straight Party,,LIB,Libertarian,6,1,0,7
Calhoun,"City of Marshall, Precinct 2",Straight Party,,GRN,Green,2,0,0,2
Calhoun,"City of Marshall, Precinct 2",Straight Party,,NLP,Natural Law,1,0,0,1
Calhoun,"City of Marshall, Precinct 2",Straight Party,,WCP,Working Class,3,1,1,5
